"instrument","UniqueID","Date","Site","Researchers","Analyzer","Tree_Tag","Species","Height_m","Type","DBH_cm","Distance_cm","Air_Temp_C","Humidity_RH","Soil_Temp_C","VWC_1","VWC_2","VWC_3","Stem_Temp_C","ChamberID","Vol_L","comp_start_time","start_time","comp_end_time","Notes","CO2_best.flux","CO2_model","CO2_quality.check","CO2_LM.flux","CO2_LM.r2","CO2_LM.p.val","CO2_LM.RMSE","CO2_HM.flux","CO2_HM.r2","CO2_HM.RMSE","CO2_LM.diagnose","CO2_HM.diagnose","CO2_nb.obs","CO2_flux.term","CO2_MDF","CO2_g.fact","CH4_best.flux","CH4_model","CH4_quality.check","CH4_LM.flux","CH4_LM.r2","CH4_LM.p.val","CH4_LM.RMSE","CH4_HM.flux","CH4_HM.r2","CH4_HM.RMSE","CH4_LM.diagnose","CH4_HM.diagnose","CH4_nb.obs","CH4_flux.term","CH4_MDF","CH4_g.fact","allan_sd_CO2","allan_sd_CH4","n_meas_pts","flat_sd_CO2","flat_sd_CH4","t_sec","CO2_MDF_goflux","CH4_MDF_goflux","CO2_MDF_wass99","CH4_MDF_wass99","CO2_MDF_wass95","CH4_MDF_wass95","CO2_MDF_wass90","CH4_MDF_wass90","CO2_MDF_chr99","CH4_MDF_chr99","CO2_MDF_chr95","CH4_MDF_chr95","CO2_MDF_chr90","CH4_MDF_chr90","CO2_below_MDF_goflux","CO2_below_MDF_wass99","CO2_below_MDF_wass95","CO2_below_MDF_wass90","CO2_below_MDF_chr99","CO2_below_MDF_chr95","CO2_below_MDF_chr90","CO2_below_any_MDF","CO2_below_all_MDF","CH4_below_MDF_goflux","CH4_below_MDF_wass99","CH4_below_MDF_wass95","CH4_below_MDF_wass90","CH4_below_MDF_chr99","CH4_below_MDF_chr95","CH4_below_MDF_chr90","CH4_below_any_MDF","CH4_below_all_MDF","CH4_best.r2","CO2_best.r2","CH4_noise_floor","CH4_SNR"
"LGR2","3 1.25 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",3,"bg",1.25,"stem","na","0","na","na","na","na","na","na","na","S6","2.3","13:16:30","na","13:19:30","",3.00092704485695,"HM","MAE",2.88765883019753,0.999239435126718,1.37091510649318e-37,2.54836903046453,3.00092704485695,0.999347744051561,2.3599522241075,"Noise (LM.MAE)","Noise (HM.MAE)",25,2.19412639987789,0.00183608903755472,1.03922492971639,1.49678150083278,"HM","AICc",1.48402707887748,0.999227680698698,1.6353473099843e-37,1.31974803303011,1.49678150083278,0.999093567647211,1.43068113918756,"","",25,2.19412639987789,0.012852623262883,1.00859446713394,1.30037020927097,0.650281920467538,25,1.24175817057262,0.700944186550361,25,0.0307177695982905,0.078988550395604,0.280721541552945,0.158460912320999,0.213602706658505,0.120573859719125,0.179261042317746,0.101188772874866,0.961178939699187,0.480661032038679,0.708269459929017,0.354187462406848,0.58679737779285,0.29344237743679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999093567647211,0.999347744051561,0.0570720291624448,26.2261833475812
"LGR2","2 10.5 branch 4","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",10.5,"branch","5","135","26.1","73.3","na","na","na","na","27.7","Stem A","0.15","12:08:15","na","12:11:00","",0.769790053343069,"LM","g-fact. > 2",0.769790053343069,0.943039558423139,1.71426048364487e-13,4.76524544314699,1.72326589145996,0.999806990041972,0.27738850450973,"Noise (LM.MAE)","Exaggerated curvature (g-fact)",21,2.32478797275297,0.00232478797275297,2.23861802835215,-0.0199440116593357,"HM","AICc",-0.0199580469618297,0.250419480473461,0.0121525740058649,0.812369383511622,-0.0199440116593357,0.250312572225979,0.812428066325831,"","",21,2.32478797275297,0.0162735158092708,0.999296759721989,1.29809000326593,0.595586729730881,21,1.24175817057262,0.700944186550361,21,0.0387464662125495,0.0996337702608416,0.35409366849087,0.19987780576351,0.26943199863422,0.152088222641782,0.226114461115611,0.127636459956505,1.23338325115601,0.565898123560514,0.902327794260075,0.414004004943054,0.74544991134556,0.342025648267412,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.250312572225979,0.943039558423139,0.0659339460004584,0.302484727050874
"LGR2","2 10.5 branch 1","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",10.5,"branch","6","15","26.1","73.3","na","na","na","na","26","Stem A","0.15","11:17:00","11:15:00","11:22:00","",0.691616157192574,"LM","g-fact. > 2",0.691616157192574,0.91784517759094,1.84356960216015e-28,12.8810677616864,1.90351590517951,0.999876177362204,0.500075249214711,"Noise (LM.MAE)","Noise (HM.MAE) | Exaggerated curvature (g-fact)",51,2.32557817371249,0.000933967138037146,2.75227217493922,0.0695133719507479,"LM","g-fact. > 2",0.0695133719507479,0.907339864090184,3.53482139079615e-27,1.38270669575942,0.156228529129063,0.963688375457273,0.865578457314407,"","Exaggerated curvature (g-fact)",51,2.32557817371249,0.00653776996626002,2.24746008925815,1.48961503868261,0.577613121706393,51,1.24175817057262,0.700944186550361,51,0.0159598502117524,0.0410396148302204,0.14585283414088,0.0823306007608546,0.110980297322249,0.0626458485018775,0.0931376015123524,0.0525740533675913,0.546113711710336,0.211761050765602,0.409506066716071,0.158790070864728,0.341643223403579,0.132475575001242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.907339864090184,0.91784517759094,0.0263389111507907,2.63918927979911
"LGR2","2 4.5 stem 1","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",4.5,"stem","26","0","29.8","60.4","na","na","na","na","26.2","C5","0.76","14:12:00","na","14:14:00","",2.1920572338696,"HM","",1.86288228953432,0.997642123263014,5.16194432511719e-16,1.97024045880445,2.1920572338696,0.999902125781013,0.401414299265177,"Noise (LM.MAE)","Noise (HM.MAE)",13,1.63299602973827,0.00272166004956379,1.17670195598755,1.27853285500291,"HM","",1.14424220552926,0.998453514212982,5.07239463060232e-17,0.979720964347847,1.27853285500291,0.999500502700869,0.556795872165351,"","",13,1.63299602973827,0.0190516203469465,1.11736208367837,1.03477957504939,0.784070575054907,13,1.24175817057262,0.700944186550361,13,0.0439652777237226,0.113053571289573,0.401787001426485,0.226799605233542,0.30572214205626,0.172573181519909,0.256570109536284,0.144827979379524,1.21111470097815,0.917682782836207,0.858278025590039,0.650332265254901,0.700308436573128,0.530635945876192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999500502700869,0.999902125781013,0.0984910873922512,12.9812035672935
"LGR2","2 4.5 stem 2","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",4.5,"stem","26","0","29.8","60.4","na","na","na","na","26.2","C5","0.76","14:14:45","na","14:16:45","",3.71799517534803,"HM","",2.32527790043052,0.974981285739352,1.51223416067971e-09,7.4879493710501,3.71799517534803,0.993536941414281,3.80583058660589,"Noise (LM.MAE)","Noise (HM.MAE)",12,1.63539024220194,0.00294664908504855,1.5989465924308,1.36594138991118,"HM","AICc",1.33320900884737,0.999191240931882,5.28890860288552e-17,0.763356108617044,1.36594138991118,0.999242710225837,0.738666919456814,"","",12,1.63539024220194,0.0206265435953398,1.02455157506932,4.65020050496358,0.624782871375083,12,1.24175817057262,0.700944186550361,12,0.0476988820642232,0.122654268165145,0.435907420314985,0.246059804062376,0.331684573676531,0.187228382463381,0.27835846899183,0.157127011716708,6.02549451845865,0.809562031288564,4.23618912787398,0.569157911401015,3.44589301349178,0.462976796188188,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999242710225837,0.993536941414281,0.0851469842784767,16.0421581749016
"LGR2","3 2 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",3,"bg",2,"stem","na","0","na","na","na","na","na","na","na","C5","0.76","13:29:00","na","13:32:00","",2.63925263718085,"HM","",2.28652919627025,0.998242221974921,2.71639113543939e-22,2.73239852529532,2.63925263718085,0.99992438191843,0.566728240515848,"Noise (LM.MAE)","Noise (HM.MAE)",17,1.66232492234973,0.00207790615293717,1.15426150756612,1.5269553646228,"HM","",1.39402410248123,0.999003556735523,3.84609031257928e-24,1.25379535580942,1.5269553646228,0.999668191767193,0.723509016352629,"","",17,1.66232492234973,0.0145453430705602,1.09535793671355,0.895753834069377,0.65526060337355,17,1.24175817057262,0.700944186550361,17,0.0342243366366121,0.0880054370655739,0.312767126809603,0.176549914851902,0.237986384909242,0.134337890366644,0.199724470179435,0.112739911523649,0.774309784207983,0.566422020314646,0.560082472550286,0.409710754164436,0.460650255487795,0.336974236530852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999668191767193,0.99992438191843,0.0640738842130455,23.831165901316
"LGR2","2 11.7 branch 1","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",11.7,"branch","5.5","5","26.1","73.3","na","na","na","na","27.7","Stem A","0.15","12:26:15","na","12:36:00","",8.59913151300171,"HM","",4.6351884283209,0.969315576514275,2.75411536682466e-28,37.1309748973352,8.59913151300171,0.999977601035955,1.00320880303256,"Noise (LM.MAE)","Noise (HM.MAE)",37,2.32599145080552,0.00129581696423706,1.85518488535681,0.720075328654581,"HM","",0.430369437705893,0.978257855384292,6.60509708142804e-31,2.88911847466201,0.720075328654581,0.999386084304324,0.485476854977354,"Noise (LM.MAE)","",37,2.32599145080552,0.00907071874965942,1.67315628287404,5.46698821397541,0.623835550165863,37,1.24175817057262,0.700944186550361,37,0.0220026218319441,0.0565781704249991,0.201076119771846,0.113502886913307,0.153000026966422,0.0863650282201946,0.128401670267655,0.0724798164814698,2.80835424777981,0.320460031859187,2.09312377004516,0.238845405833034,1.74201786189833,0.198780869601668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999386084304324,0.999977601035955,0.0392171934160636,18.3612152204557
"LGR2","2 7 stem 2","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",7,"stem","24","0","28.6","63","na","na","na","na","25.6","C5","0.76","13:49:15","na","13:52:45","",1.75957188876128,"HM","",1.38312788981542,0.995403540544611,3.88688843590668e-32,4.51691117024181,1.75957188876128,0.999894975944784,0.682769676325458,"Noise (LM.MAE)","Noise (HM.MAE)",28,1.64060860194592,0.00121526563107105,1.27216861269141,2.02300453425775,"HM","",1.69834535680106,0.997578531669424,9.34755648691059e-36,4.02139335677895,2.02300453425775,0.999940261375482,0.631632937349519,"Noise (LM.MAE)","",28,1.64060860194592,0.00850685941749737,1.19116204849419,1.00613802627683,0.869124063742719,28,1.24175817057262,0.700944186550361,28,0.020507607524324,0.0527338479196903,0.187413580903719,0.105790695103274,0.142604119100161,0.0804967751613819,0.119677149361071,0.0675550232690464,0.491439095932162,0.424515854667728,0.363537713886044,0.314031839533558,0.301652911243021,0.260574391596667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999940261375482,0.999894975944784,0.0509247291119464,39.72538626196
"LGR2","2 11.7 branch 2","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",11.7,"branch","5.5","25","26.1","73.3","na","na","na","na","27.7","Stem A","0.15","12:36:30","na","12:46:40","",2.34009854809672,"LM","g-fact. > 2",2.34009854809672,0.939536745996047,9.6802966216271e-24,27.404501435637,5.58551389173508,0.998621201586365,4.13834348799723,"Noise (LM.MAE)","Noise (HM.MAE) | Exaggerated curvature (g-fact)",38,2.3267957582394,0.00126113591232488,2.3868712265464,0.226555802612097,"HM","",0.113553585257178,0.950940511602865,2.23692362873654e-25,1.19085630600224,0.226555802612097,0.989885877486788,0.540706957982625,"","",38,2.3267957582394,0.00882795138627415,1.9951444254181,4.79590146240382,0.548441074877352,38,1.24175817057262,0.700944186550361,38,0.0214310135627313,0.0551083205898805,0.195852343547327,0.110554184288924,0.14902522426919,0.084121342686783,0.125065910690168,0.0705968562248114,2.39581225239362,0.273975989124785,1.78671076208691,0.204321456255009,1.48735694398828,0.170088490658514,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.989885877486788,0.939536745996047,0.0335818517544442,6.74637611614478
"LGR2","4 9.1 leaf 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",4,"hem",9.1,"leaf","na","40","25.8","61.1","na","38.4","33.3","17.1","23.5","leaf A","0.76","11:41:45","na","11:45:00","Leaf sample #8",-1.10663622742738,"HM","",-0.578876082709024,0.958129273632296,1.16277752613223e-12,3.34973494896115,-1.10663622742738,0.997253200360017,0.857963254202528,"Noise (LM.MAE)","Noise (HM.MAE)",18,1.80099228326936,0.00211881445090513,1.91169796176159,0.00780646947769043,"LM","HM.flux is NA",0.00780646947769043,0.186333013802759,0.0418577057268753,0.403299436046379,NA,NA,NA,"MDF (LM)","HM.flux is NA",18,1.80099228326936,0.0148317011563359,NA,1.02272653718037,0.494270109531659,18,1.24175817057262,0.700944186550361,18,0.0350192943969042,0.090049614163468,0.320032034739347,0.180650789804736,0.24351429697767,0.137458270743396,0.204363640228958,0.115358617285925,0.896642280661981,0.433335268189443,0.650783580561888,0.314515034031039,0.535963767112139,0.259024147946597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.186333013802759,0.997253200360017,0.0494542585065122,0.157852320779665
"LGR2","2 3 stem 2","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",3,"stem","28","0","29.9","56.8","na","na","na","na","25.8","C5","0.76","14:21:00","na","14:23:00","",2.72005948758148,"HM","",1.65113183623002,0.976869580425142,1.00041265007016e-14,7.74480909833069,2.72005948758148,0.997739602983797,2.42109217803078,"Noise (LM.MAE)","Noise (HM.MAE)",18,1.63692635271529,0.00192579570907682,1.64739085510707,0.876391308065008,"HM","",0.772971103865011,0.995960337611601,8.58939959109916e-21,1.50148400985193,0.876391308065008,0.997240368904504,1.24100545663692,"","",18,1.63692635271529,0.0134805699635377,1.13379569259818,2.61808652763358,0.810941265008842,18,1.24175817057262,0.700944186550361,18,0.0318291235250195,0.0818463176357645,0.290877910052423,0.164193950866571,0.221330748437231,0.12493616317449,0.185746619424896,0.104849733339966,2.08622417308535,0.646199142830867,1.51418293169589,0.469011779833779,1.24703082930879,0.38626254233803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.997240368904504,0.997739602983797,0.0737472848442915,11.8837094804968
"LGR2","5 10 leaf 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",10,"leaf","na","na","28.4","44.9","17.5","43","2.353 s","2.358 s","27.9","Leaf B","na","15:55:00","na","16:00:00","lesser lichen",-1.08740424611864,"HM","",-0.901752118265827,0.998051275336917,1.96243769676426e-42,1.9364905256773,-1.08740424611864,0.99885839650062,1.48289360811544,"Noise (LM.MAE)","Noise (HM.MAE)",32,1.8589321674479,0.00120319234139022,1.20587933656296,0.0092204786539453,"HM","AICc",0.00913002548279058,0.3809502067658,0.000100479748345382,0.551377740570263,0.0092204786539453,0.380907093177421,0.551397062771346,"","",32,1.8589321674479,0.00842234638973157,1.00990722000998,0.628532232002995,0.517603763427152,32,1.24175817057262,0.700944186550361,32,0.0203320705814614,0.0522824672094722,0.185809395383602,0.104885168937937,0.14138348470501,0.0798077548646278,0.118652760684604,0.0669767792078805,0.301227335492884,0.248064290993285,0.223705186429703,0.184223879856069,0.185913520932948,0.153101994149487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.380907093177421,0.99885839650062,0.0300684464320883,0.306649652644023
"LGR2","5 10 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",10,"stem","11.5","0","28.4","44.9","17.5","43","2.353 s","2.358 s","27.9","B7","na","15:39:30","na","15:41:30","no lichen",8.00117766826578,"HM","",5.88180679680832,0.991977414060308,1.57494397082677e-20,16.7693176814205,8.00117766826578,0.999855469119715,2.25080839887746,"Noise (LM.MAE)","Noise (HM.MAE)",20,1.75787334979621,0.00185039299978549,1.36032650249707,0.262166827859855,"LM","g-fact. > 2",0.262166827859855,0.947483499927899,3.5445279565877e-13,1.95433047213816,0.559031886848938,0.996991711758018,0.467745738242878,"Noise (LM.MAE)","Exaggerated curvature (g-fact)",20,1.75787334979621,0.0129527509984984,2.13235172204081,4.37439895286546,0.705305292448292,20,1.24175817057262,0.700944186550361,20,0.0307627836214337,0.0791043007408294,0.281132912760344,0.158693121992072,0.213915721480437,0.120750549452229,0.179523732637164,0.101337055573239,3.32012536481995,0.535319712863728,2.42329991583154,0.390720250768598,2.00014855928719,0.322493531053904,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.947483499927899,0.999855469119715,0.0619918688532537,4.22905185324309
"LGR2","5 10 stem 2","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",10,"stem","11.5","0","28.4","44.9","17.5","43","2.353 s","2.358 s","27.9","B7","na","15:43:30","na","15:46:30","lichen",7.08531462079704,"HM","",3.64854318437017,0.961333680723268,1.17186310827598e-13,21.9314654628284,7.08531462079704,0.999779602350924,1.6557879388081,"Noise (LM.MAE)","Noise (HM.MAE)",19,1.76091562125255,0.00195657291250284,1.94195717653816,0.100043615665945,"LM","g-fact. > 2",0.100043615665945,0.834701137720948,2.86644567572123e-08,1.32857579167044,0.352085761093946,0.964514317465417,0.615570762324325,"","Exaggerated curvature (g-fact)",19,1.76091562125255,0.0136960103875199,3.5193226349355,6.08704250512105,0.816622347737001,19,1.24175817057262,0.700944186550361,19,0.0324379193388628,0.0834117925856471,0.29644153337495,0.167334489432372,0.225564142832068,0.127325817827672,0.189299395996092,0.106855194743569,4.90507282587867,0.658052261590105,3.57073013626175,0.47904019473433,2.94417494462667,0.394983122494505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.834701137720948,0.999779602350924,0.0756843709891588,1.32185303727074
"LGR2","2 9.1 stem 1","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",9.1,"stem","19.5","0","29.5","62.3","na","na","na","na","25.5","C5","0.76","13:06:45","na","13:16:45","",2.97415224820002,"HM","",2.24867795937689,0.994039899592052,3.22004927496792e-45,12.2575748726139,2.97415224820002,0.99993757254208,1.25448534406887,"Noise (LM.MAE)","Noise (HM.MAE)",41,1.64977691033611,0.000826955844780005,1.32262258176985,0.629409331633168,"HM","",0.471460517175236,0.993409513543215,2.28789549538451e-44,2.70326644555157,0.629409331633168,0.999672238181699,0.602850045342152,"Noise (LM.MAE)","",41,1.64977691033611,0.00578869091346004,1.33502023754669,1.78164591857268,0.765326811372191,41,1.24175817057262,0.700944186550361,41,0.0140834614296985,0.036214615104939,0.128705015196365,0.0726510477802342,0.0979324189172795,0.0552806185146555,0.0821874767714264,0.0463929575141097,0.582396495514116,0.250175216197412,0.43502432445318,0.186869779024228,0.362369581209706,0.155660085561601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.999672238181699,0.99993757254208,0.0307955732259268,20.4383054348625
"LGR2","5 13 stem 1","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",13,"stem","7.5","0","28","47.9","17.5","43","2.353 s","2.358 s","27.5","A","na","14:33:00","14:30:00","14:38:00","fork above,end of main stem, no lichen",7.7141048352103,"HM","",4.18827945199467,0.969722672227484,2.95180035958457e-22,25.8732212063466,7.7141048352103,0.999972747905051,0.776232240596647,"Noise (LM.MAE)","Noise (HM.MAE)",29,2.33449791815756,0.00167347521014879,1.84183145456936,0.0887338182877796,"HM","AICc",0.0880940755117885,0.954732814192524,6.7780232619808e-20,0.670427764988967,0.0887338182877796,0.954589584871577,0.671488551567646,"","",29,2.33449791815756,0.0117143264710415,1.00726204086114,5.01560910245713,0.573093342166823,29,1.24175817057262,0.700944186550361,29,0.0281749748743154,0.0724499353910967,0.257483615619458,0.145343632743886,0.195920829275445,0.110592842921598,0.164421943041306,0.0928124395291651,3.35604103950613,0.383467837403309,2.48531770902114,0.283977280348971,2.06313967149,0.235738389004823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.954589584871577,0.999972747905051,0.0461339729033933,1.92339425164168
"LGR2","5 13 stem 2","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",13,"stem","7.5","0","28","47.9","17.5","43","2.353 s","2.358 s","27.5","A","na","14:39:00","na","14:42:00","lichen",6.94864093528149,"HM","",4.60529521454337,0.98570151564684,2.46568234210287e-17,12.5457258313889,6.94864093528149,0.999930857281483,0.872416791001157,"Noise (LM.MAE)","Noise (HM.MAE)",19,2.3342491383932,0.00259361015377022,1.50883724312351,-0.00458923093009522,"HM","AICc | MDF",-0.00457328677332154,-0.0370824420588798,0.558389690582444,0.73543990236232,-0.00458923093009522,-0.0370921694058286,0.735443351407446,"MDF (LM)","MDF (HM)",19,2.3342491383932,0.0181552710763915,1.00348636714992,3.77391375533142,0.704877961903029,19,1.24175817057262,0.700944186550361,19,0.0429993262335589,0.110569696029152,0.392959427194038,0.221816640767343,0.299005187814528,0.168781613935622,0.250933063838644,0.141645995556332,4.03125023665646,0.752942339162164,2.93461630801841,0.548117020226329,2.4196798627874,0.451939053384541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.0370921694058286,0.999930857281483,0.0865979355391842,0.0529946920965415
"LGR2","5 13 stem 3","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",13,"stem","7.5","0","28","47.9","17.5","43","2.353 s","2.358 s","27.5","A","na","14:48:00","na","14:51:00","no lichen",6.3518670038196,"HM","",3.80593500702027,0.979148794045867,5.46096661420919e-27,21.5434042090471,6.3518670038196,0.999956397691733,0.985152540260099,"Noise (LM.MAE)","Noise (HM.MAE)",32,2.32614889987439,0.0015055979934462,1.66893732869931,0.404302679412606,"HM","",0.247303721984766,0.977653341299561,1.54451217056384e-26,1.45025807125118,0.404302679412606,0.996925088974144,0.537966546671095,"","",32,2.32614889987439,0.0105391859541234,1.63484267914702,3.7518833845394,0.587332222668729,32,1.24175817057262,0.700944186550361,32,0.0254422535923761,0.0654229378089672,0.232510001293527,0.131246596627071,0.176918256172026,0.0998663234897203,0.148474480977147,0.0838104606503388,2.25003941598098,0.352228605165615,1.67098210460417,0.261581060216593,1.38869451996604,0.217390828931552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.996925088974144,0.999956397691733,0.0426944438631764,9.46967902212948
"LGR2","5 10 stem 3","07-19-2023","Swamp Rd","HB JG NH","LGR #2",5,"rm",10,"stem","11.5","0","28.4","44.9","17.5","43","2.353 s","2.358 s","27.9","B7 ","na","15:47:00","na","15:50:00","no lichen",6.10727752966106,"HM","",3.75305888946409,0.980178492598848,1.02148446163817e-18,18.6569182109793,6.10727752966106,0.999753640525712,2.07996584027821,"Noise (LM.MAE)","Noise (HM.MAE)",22,1.76249837966532,0.00168660132025389,1.62727996270081,0.177015013796354,"LM","g-fact. > 2",0.177015013796354,0.947928899487591,1.62215912848502e-14,1.44910918831659,0.358420730071596,0.989353994221024,0.655233480847309,"","Exaggerated curvature (g-fact)",22,1.76249837966532,0.0118062092417772,2.02480412471644,4.33677647348263,0.829977337613751,22,1.24175817057262,0.700944186550361,22,0.028039746949221,0.072102206440854,0.25624780351168,0.144646044974267,0.19498049242177,0.110062044198785,0.163632787476957,0.0923669791986248,2.96570851110494,0.56758075248657,2.17420771520995,0.416102407380959,1.79768045084242,0.344042180544369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.947928899487591,0.999753640525712,0.0664924414865079,2.66218249531825
"LGR2","2 7 stem 1","07-18-2023","Swamp Rd","HB JG NH","LGR #2",2,"bg",7,"stem","24","0","28.6","63","na","na","na","na","25.6","C5","0.76","13:37:30","na","13:44:00","",2.08609853494169,"HM","",1.57243690265339,0.993168504248615,1.27975401719572e-38,8.06553915887521,2.08609853494169,0.999162859183603,2.82341528455489,"Noise (LM.MAE)","Noise (HM.MAE)",36,1.64627256664858,0.000943422674297178,1.32666597395516,1.89728021635693,"HM","",1.62396787138203,0.9978181420644,4.78054769083842e-47,4.6968622116026,1.89728021635693,0.99959656878719,2.01966496999605,"Noise (LM.MAE)","Noise (HM.MAE)",36,1.64627256664858,0.00660395872008025,1.16829910849302,1.49718697490164,1.01071203788685,36,1.24175817057262,0.700944186550361,36,0.0160054277313056,0.0411568141662145,0.146269354992376,0.0825657172886555,0.111297230539298,0.0628247500797208,0.0934035802526132,0.052724192304584,0.560407165453612,0.37831632103213,0.417419270000234,0.281788906868425,0.347312719994875,0.234461795951107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99959656878719,0.999162859183603,0.0462196527987388,41.0492096212523
